33.05,45158,0.0026,"390,900","242,894"
33.06,45159,0.0026,"387,872","241,013"
33.07,45160,0.0026,"384,844","239,131"
33.08,45161,0.0026,"381,817","237,250"
33.09,45162,0.0025,"378,789","235,369"
33.10,45163,0.0025,"375,762","233,488"
33.11,45164,0.0025,"372,734","231,606"
33.12,45165,0.0025,"369,707","229,725"
33.13,45166,0.0025,"366,679","227,844"
33.14,45167,0.0024,"363,651","225,963"
33.15,45168,0.0024,"360,624","224,081"
34.00,45169,0.0024,"357,596","222,200"
34.01,45170,0.0024,"360,362","223,919"
34.02,45171,0.0024,"363,128","225,638"
34.03,45172,0.0024,"365,894","227,356"
34.04,45173,0.0025,"368,660","229,075"
34.05,45174,0.0025,"371,427","230,794"
34.06,45175,0.0025,"374,193","232,513"
34.07,45176,0.0025,"376,959","234,231"
34.08,45177,0.0025,"379,725","235,950"
34.09,45178,0.0026,"382,491","237,669"
34.10,45179,0.0026,"385,257","239,388"
34.11,45180,0.0026,"388,023","241,106"
34.12,45181,0.0026,"390,789","242,825"
34.13,45182,0.0026,"393,555","244,544"
34.14,45183,0.0026,"396,321","246,263"
34.15,45184,0.0027,"399,087","247,981"
35.00,45185,0.0027,"401,853","249,700"
35.01,45186,0.0027,"400,103","248,613"
35.02,45187,0.0027,"398,353","247,525"
35.03,45188,0.0027,"396,603","246,438"
35.04,45189,0.0026,"394,853","245,350"
35.05,45190,0.0026,"393,102","244,263"
35.06,45191,0.0026,"391,352","243,175"
35.07,45192,0.0026,"389,602","242,088"
35.08,45193,0.0026,"387,852","241,000"
35.09,45194,0.0026,"386,102","239,913"
35.10,45195,0.0026,"384,352","238,825"
35.11,45196,0.0026,"382,601","237,738"
35.12,45197,0.0025,"380,851","236,650"
35.13,45198,0.0025,"379,101","235,563"
35.14,45199,0.0025,"377,351","234,475"
35.15,45200,0.0025,"375,601","233,388"
36.00,45201,0.0025,"373,851","232,300"
36.01,45202,0.0025,"374,585","232,756"
36.02,45203,0.0025,"375,319","233,213"
36.03,45204,0.0025,"376,053","233,669"
36.04,45205,0.0025,"376,788","234,125"
36.05,45206,0.0025,"377,522","234,581"
36.06,45207,0.0025,"378,256","235,038"
36.07,45208,0.0025,"378,990","235,494"
36.08,45209,0.0025,"379,725","235,950"
